date,datetime,route_name,distance_m,duration_sec,duration_min,avg_speed_kmh,hour,day_of_week,month,year,is_weekend
2024-08-21,2024-08-21 18:00:00,12_mkr-TSUM,8450,1647.57,27.46,18.46,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,Ak_Orgo-Hyatt_Regency,13119,3763.59,62.73,12.55,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,Cosmopark-Vostok_5,6463,1100.24,18.34,21.15,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,PVT-Globus,9234,1828.12,30.47,18.18,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3396.91,56.62,13.52,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,Dzhal-Osh_Bazar,6848,1437.23,23.95,17.15,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,Tunguch-Philharmonia,10660,2484.76,41.41,15.44,18,2,8,2024,False
2024-08-21,2024-08-21 18:00:00,Vefa-Ortosay,8912,1737.93,28.97,18.46,18,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,12_mkr-TSUM,8450,1438.86,23.98,21.14,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,Ala_Too_Sq-Asanbai,7956,1252.67,20.88,22.86,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2820.76,47.01,16.74,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,PVT-Globus,9234,1485.21,24.75,22.38,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2328.11,38.8,19.73,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,Dzhal-Osh_Bazar,6848,1017.46,16.96,24.23,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,Tunguch-Philharmonia,10660,1924.41,32.07,19.94,20,2,8,2024,False
2024-08-21,2024-08-21 20:00:00,Vefa-Ortosay,8912,1469.77,24.5,21.83,20,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,12_mkr-TSUM,8450,1022.55,17.04,29.75,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Ala_Too_Sq-Asanbai,7956,971.81,16.2,29.47,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Ak_Orgo-Hyatt_Regency,13119,1980.77,33.01,23.84,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Cosmopark-Vostok_5,6463,687.83,11.46,33.83,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,PVT-Globus,9234,1135.6,18.93,29.27,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Yuzhnye_Vorota-Dordoi,12761,2061.59,34.36,22.28,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Dzhal-Osh_Bazar,6848,1025.48,17.09,24.04,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Dordoi-Togolok_Moldo,11543,2014.49,33.57,20.63,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Tunguch-Philharmonia,10660,1485.46,24.76,25.83,22,2,8,2024,False
2024-08-21,2024-08-21 22:00:00,Vefa-Ortosay,8912,1299.33,21.66,24.69,22,2,8,2024,False
2024-08-22,2024-08-22 00:00:00,12_mkr-TSUM,8450,796.69,13.28,38.18,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Ala_Too_Sq-Asanbai,7956,884.84,14.75,32.37,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Ak_Orgo-Hyatt_Regency,13119,1534.31,25.57,30.78,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Cosmopark-Vostok_5,6463,572.78,9.55,40.62,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,PVT-Globus,9234,872.12,14.54,38.12,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1694.83,28.25,27.11,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Dzhal-Osh_Bazar,6848,696.6,11.61,35.39,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Dordoi-Togolok_Moldo,11543,1357.52,22.63,30.61,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Tunguch-Philharmonia,10660,1151.85,19.2,33.32,0,3,8,2024,False
2024-08-22,2024-08-22 00:00:00,Vefa-Ortosay,8912,876.81,14.61,36.59,0,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,12_mkr-TSUM,8450,754.37,12.57,40.33,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Ala_Too_Sq-Asanbai,7956,849.79,14.16,33.7,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Ak_Orgo-Hyatt_Regency,13119,1669.96,27.83,28.28,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Cosmopark-Vostok_5,6463,539.88,9.0,43.1,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,PVT-Globus,9234,944.2,15.74,35.21,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Yuzhnye_Vorota-Dordoi,12761,1727.06,28.78,26.6,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Dzhal-Osh_Bazar,6848,660.43,11.01,37.33,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Dordoi-Togolok_Moldo,11543,1571.02,26.18,26.45,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Tunguch-Philharmonia,10660,989.43,16.49,38.79,2,3,8,2024,False
2024-08-22,2024-08-22 02:00:00,Vefa-Ortosay,8912,866.05,14.43,37.05,2,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,12_mkr-TSUM,8450,766.52,12.78,39.69,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Ala_Too_Sq-Asanbai,7956,761.93,12.7,37.59,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Ak_Orgo-Hyatt_Regency,13119,1554.83,25.91,30.38,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,PVT-Globus,9234,986.1,16.44,33.71,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Yuzhnye_Vorota-Dordoi,12761,1746.79,29.11,26.3,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Dzhal-Osh_Bazar,6848,722.9,12.05,34.1,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Dordoi-Togolok_Moldo,11543,1344.5,22.41,30.91,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Tunguch-Philharmonia,10660,1074.59,17.91,35.71,4,3,8,2024,False
2024-08-22,2024-08-22 04:00:00,Vefa-Ortosay,8912,842.74,14.05,38.07,4,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,12_mkr-TSUM,8450,836.35,13.94,36.37,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Ala_Too_Sq-Asanbai,7956,787.01,13.12,36.39,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Ak_Orgo-Hyatt_Regency,13119,1465.51,24.43,32.23,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Cosmopark-Vostok_5,6463,528.21,8.8,44.05,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,PVT-Globus,9234,841.01,14.02,39.53,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Yuzhnye_Vorota-Dordoi,12761,1697.96,28.3,27.06,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Dordoi-Togolok_Moldo,11543,1378.22,22.97,30.15,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Tunguch-Philharmonia,10660,1076.24,17.94,35.66,6,3,8,2024,False
2024-08-22,2024-08-22 06:00:00,Vefa-Ortosay,8912,997.51,16.63,32.16,6,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,12_mkr-TSUM,8450,1735.44,28.92,17.53,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Ala_Too_Sq-Asanbai,7956,1758.9,29.32,16.28,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Ak_Orgo-Hyatt_Regency,13119,3688.49,61.47,12.8,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Cosmopark-Vostok_5,6463,1206.49,20.11,19.28,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,PVT-Globus,9234,1967.74,32.8,16.89,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Yuzhnye_Vorota-Dordoi,12761,3100.81,51.68,14.82,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Dzhal-Osh_Bazar,6848,1428.5,23.81,17.26,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Tunguch-Philharmonia,10660,2043.68,34.06,18.78,8,3,8,2024,False
2024-08-22,2024-08-22 08:00:00,Vefa-Ortosay,8912,1809.32,30.16,17.73,8,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,Ala_Too_Sq-Asanbai,7956,1337.86,22.3,21.41,10,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,Ak_Orgo-Hyatt_Regency,13119,2478.62,41.31,19.05,10,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,PVT-Globus,9234,1532.95,25.55,21.69,10,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,Yuzhnye_Vorota-Dordoi,12761,2278.99,37.98,20.16,10,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,Dzhal-Osh_Bazar,6848,1160.17,19.34,21.25,10,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,Tunguch-Philharmonia,10660,1755.58,29.26,21.86,10,3,8,2024,False
2024-08-22,2024-08-22 10:00:00,Vefa-Ortosay,8912,1274.84,21.25,25.17,10,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,12_mkr-TSUM,8450,1016.43,16.94,29.93,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Ala_Too_Sq-Asanbai,7956,1104.45,18.41,25.93,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Ak_Orgo-Hyatt_Regency,13119,2401.06,40.02,19.67,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Cosmopark-Vostok_5,6463,729.5,12.16,31.89,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,PVT-Globus,9234,1129.71,18.83,29.43,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Yuzhnye_Vorota-Dordoi,12761,2172.72,36.21,21.14,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Dzhal-Osh_Bazar,6848,930.65,15.51,26.49,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Dordoi-Togolok_Moldo,11543,1877.46,31.29,22.13,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Tunguch-Philharmonia,10660,1563.11,26.05,24.55,12,3,8,2024,False
2024-08-22,2024-08-22 12:00:00,Vefa-Ortosay,8912,1166.37,19.44,27.51,12,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,12_mkr-TSUM,8450,1216.06,20.27,25.02,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Ala_Too_Sq-Asanbai,7956,1015.15,16.92,28.21,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Ak_Orgo-Hyatt_Regency,13119,1989.86,33.16,23.73,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Cosmopark-Vostok_5,6463,666.68,11.11,34.9,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,PVT-Globus,9234,1187.16,19.79,28.0,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Yuzhnye_Vorota-Dordoi,12761,2322.62,38.71,19.78,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Dordoi-Togolok_Moldo,11543,1827.88,30.46,22.73,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Tunguch-Philharmonia,10660,1313.91,21.9,29.21,14,3,8,2024,False
2024-08-22,2024-08-22 14:00:00,Vefa-Ortosay,8912,1343.62,22.39,23.88,14,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,12_mkr-TSUM,8450,1213.37,20.22,25.07,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Ala_Too_Sq-Asanbai,7956,1338.4,22.31,21.4,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Ak_Orgo-Hyatt_Regency,13119,2435.28,40.59,19.39,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Cosmopark-Vostok_5,6463,831.49,13.86,27.98,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,PVT-Globus,9234,1600.72,26.68,20.77,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Yuzhnye_Vorota-Dordoi,12761,2888.49,48.14,15.9,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Dzhal-Osh_Bazar,6848,1066.33,17.77,23.12,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Dordoi-Togolok_Moldo,11543,2249.21,37.49,18.48,16,3,8,2024,False
2024-08-22,2024-08-22 16:00:00,Tunguch-Philharmonia,10660,1827.18,30.45,21.0,16,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Ala_Too_Sq-Asanbai,7956,1865.42,31.09,15.35,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Ak_Orgo-Hyatt_Regency,13119,3528.7,58.81,13.38,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Cosmopark-Vostok_5,6463,1271.07,21.18,18.3,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,PVT-Globus,9234,1984.5,33.08,16.75,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3649.93,60.83,12.59,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Dzhal-Osh_Bazar,6848,1312.28,21.87,18.79,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Dordoi-Togolok_Moldo,11543,2776.29,46.27,14.97,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Tunguch-Philharmonia,10660,2185.04,36.42,17.56,18,3,8,2024,False
2024-08-22,2024-08-22 18:00:00,Vefa-Ortosay,8912,2050.86,34.18,15.64,18,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,12_mkr-TSUM,8450,1218.22,20.3,24.97,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Ala_Too_Sq-Asanbai,7956,1238.83,20.65,23.12,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2410.7,40.18,19.59,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Cosmopark-Vostok_5,6463,895.65,14.93,25.98,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,PVT-Globus,9234,1440.95,24.02,23.07,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2424.48,40.41,18.95,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Dzhal-Osh_Bazar,6848,990.64,16.51,24.89,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Dordoi-Togolok_Moldo,11543,2290.65,38.18,18.14,20,3,8,2024,False
2024-08-22,2024-08-22 20:00:00,Tunguch-Philharmonia,10660,1626.3,27.11,23.6,20,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,12_mkr-TSUM,8450,1139.75,19.0,26.69,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Ala_Too_Sq-Asanbai,7956,972.25,16.2,29.46,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Ak_Orgo-Hyatt_Regency,13119,2168.6,36.14,21.78,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Cosmopark-Vostok_5,6463,826.01,13.77,28.17,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,PVT-Globus,9234,1157.54,19.29,28.72,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Yuzhnye_Vorota-Dordoi,12761,2303.13,38.39,19.95,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Dzhal-Osh_Bazar,6848,835.61,13.93,29.5,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Dordoi-Togolok_Moldo,11543,2031.8,33.86,20.45,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Tunguch-Philharmonia,10660,1497.82,24.96,25.62,22,3,8,2024,False
2024-08-22,2024-08-22 22:00:00,Vefa-Ortosay,8912,1136.76,18.95,28.22,22,3,8,2024,False
2024-08-23,2024-08-23 00:00:00,12_mkr-TSUM,8450,939.69,15.66,32.37,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Ala_Too_Sq-Asanbai,7956,863.85,14.4,33.16,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Ak_Orgo-Hyatt_Regency,13119,1497.45,24.96,31.54,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Cosmopark-Vostok_5,6463,564.62,9.41,41.21,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,PVT-Globus,9234,1045.44,17.42,31.8,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1455.85,24.26,31.56,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Dzhal-Osh_Bazar,6848,626.97,10.45,39.32,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Tunguch-Philharmonia,10660,1029.72,17.16,37.27,0,4,8,2024,False
2024-08-23,2024-08-23 00:00:00,Vefa-Ortosay,8912,971.7,16.2,33.02,0,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,12_mkr-TSUM,8450,939.5,15.66,32.38,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,Ala_Too_Sq-Asanbai,7956,771.16,12.85,37.14,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,Cosmopark-Vostok_5,6463,521.06,8.68,44.65,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,PVT-Globus,9234,899.71,15.0,36.95,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,Yuzhnye_Vorota-Dordoi,12761,1577.31,26.29,29.13,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,Dordoi-Togolok_Moldo,11543,1504.77,25.08,27.62,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,Tunguch-Philharmonia,10660,980.32,16.34,39.15,2,4,8,2024,False
2024-08-23,2024-08-23 02:00:00,Vefa-Ortosay,8912,976.73,16.28,32.85,2,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,12_mkr-TSUM,8450,949.76,15.83,32.03,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Ala_Too_Sq-Asanbai,7956,754.05,12.57,37.98,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Ak_Orgo-Hyatt_Regency,13119,1730.63,28.84,27.29,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Cosmopark-Vostok_5,6463,517.04,8.62,45.0,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,PVT-Globus,9234,1051.64,17.53,31.61,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Yuzhnye_Vorota-Dordoi,12761,1812.3,30.2,25.35,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Dzhal-Osh_Bazar,6848,685.7,11.43,35.95,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Dordoi-Togolok_Moldo,11543,1407.22,23.45,29.53,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Tunguch-Philharmonia,10660,1146.19,19.1,33.48,4,4,8,2024,False
2024-08-23,2024-08-23 04:00:00,Vefa-Ortosay,8912,902.25,15.04,35.56,4,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,12_mkr-TSUM,8450,825.45,13.76,36.85,6,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,Ak_Orgo-Hyatt_Regency,13119,1735.39,28.92,27.21,6,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,Cosmopark-Vostok_5,6463,517.04,8.62,45.0,6,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,PVT-Globus,9234,1001.27,16.69,33.2,6,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,Dzhal-Osh_Bazar,6848,750.37,12.51,32.85,6,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,Tunguch-Philharmonia,10660,1040.82,17.35,36.87,6,4,8,2024,False
2024-08-23,2024-08-23 06:00:00,Vefa-Ortosay,8912,991.81,16.53,32.35,6,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,12_mkr-TSUM,8450,1610.49,26.84,18.89,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Ala_Too_Sq-Asanbai,7956,1793.24,29.89,15.97,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Ak_Orgo-Hyatt_Regency,13119,3339.06,55.65,14.14,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Cosmopark-Vostok_5,6463,1155.58,19.26,20.13,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,PVT-Globus,9234,1858.8,30.98,17.88,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Yuzhnye_Vorota-Dordoi,12761,3841.1,64.02,11.96,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Dzhal-Osh_Bazar,6848,1528.38,25.47,16.13,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Dordoi-Togolok_Moldo,11543,2857.9,47.63,14.54,8,4,8,2024,False
2024-08-23,2024-08-23 08:00:00,Tunguch-Philharmonia,10660,2100.47,35.01,18.27,8,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,12_mkr-TSUM,8450,1490.75,24.85,20.41,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Ala_Too_Sq-Asanbai,7956,1329.59,22.16,21.54,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Ak_Orgo-Hyatt_Regency,13119,2826.38,47.11,16.71,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Cosmopark-Vostok_5,6463,986.09,16.43,23.6,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,PVT-Globus,9234,1324.08,22.07,25.11,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Yuzhnye_Vorota-Dordoi,12761,2840.34,47.34,16.17,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Dzhal-Osh_Bazar,6848,1069.42,17.82,23.05,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Dordoi-Togolok_Moldo,11543,2199.89,36.66,18.89,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Tunguch-Philharmonia,10660,1573.76,26.23,24.38,10,4,8,2024,False
2024-08-23,2024-08-23 10:00:00,Vefa-Ortosay,8912,1401.62,23.36,22.89,10,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,12_mkr-TSUM,8450,1021.37,17.02,29.78,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Ala_Too_Sq-Asanbai,7956,1062.77,17.71,26.95,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Ak_Orgo-Hyatt_Regency,13119,2189.84,36.5,21.57,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Cosmopark-Vostok_5,6463,670.45,11.17,34.7,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,PVT-Globus,9234,1298.77,21.65,25.6,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Yuzhnye_Vorota-Dordoi,12761,2347.51,39.13,19.57,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Dzhal-Osh_Bazar,6848,852.28,14.2,28.93,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Dordoi-Togolok_Moldo,11543,2073.74,34.56,20.04,12,4,8,2024,False
2024-08-23,2024-08-23 12:00:00,Tunguch-Philharmonia,10660,1452.97,24.22,26.41,12,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,12_mkr-TSUM,8450,1049.43,17.49,28.99,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Ala_Too_Sq-Asanbai,7956,1026.62,17.11,27.9,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Ak_Orgo-Hyatt_Regency,13119,2328.08,38.8,20.29,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,PVT-Globus,9234,1217.55,20.29,27.3,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Yuzhnye_Vorota-Dordoi,12761,2350.27,39.17,19.55,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Dzhal-Osh_Bazar,6848,937.73,15.63,26.29,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Dordoi-Togolok_Moldo,11543,1731.41,28.86,24.0,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Tunguch-Philharmonia,10660,1537.46,25.62,24.96,14,4,8,2024,False
2024-08-23,2024-08-23 14:00:00,Vefa-Ortosay,8912,1078.36,17.97,29.75,14,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,12_mkr-TSUM,8450,1361.79,22.7,22.34,16,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,Ak_Orgo-Hyatt_Regency,13119,2867.37,47.79,16.47,16,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,Cosmopark-Vostok_5,6463,807.86,13.46,28.8,16,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,PVT-Globus,9234,1492.54,24.88,22.27,16,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,Yuzhnye_Vorota-Dordoi,12761,2313.32,38.56,19.86,16,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,Dordoi-Togolok_Moldo,11543,2274.82,37.91,18.27,16,4,8,2024,False
2024-08-23,2024-08-23 16:00:00,Tunguch-Philharmonia,10660,1684.59,28.08,22.78,16,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,12_mkr-TSUM,8450,1881.66,31.36,16.17,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Ala_Too_Sq-Asanbai,7956,1584.62,26.41,18.07,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Cosmopark-Vostok_5,6463,1083.09,18.05,21.48,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,PVT-Globus,9234,2033.73,33.9,16.35,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3708.38,61.81,12.39,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Dzhal-Osh_Bazar,6848,1583.04,26.38,15.57,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Dordoi-Togolok_Moldo,11543,2882.63,48.04,14.42,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Tunguch-Philharmonia,10660,2093.63,34.89,18.33,18,4,8,2024,False
2024-08-23,2024-08-23 18:00:00,Vefa-Ortosay,8912,2015.4,33.59,15.92,18,4,8,2024,False
2024-08-23,2024-08-23 20:00:00,Ala_Too_Sq-Asanbai,7956,1315.4,21.92,21.77,20,4,8,2024,False
2024-08-23,2024-08-23 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2759.19,45.99,17.12,20,4,8,2024,False
2024-08-23,2024-08-23 20:00:00,Cosmopark-Vostok_5,6463,955.57,15.93,24.35,20,4,8,2024,False
2024-08-23,2024-08-23 20:00:00,PVT-Globus,9234,1666.97,27.78,19.94,20,4,8,2024,False
2024-08-23,2024-08-23 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2836.54,47.28,16.2,20,4,8,2024,False
