date,datetime,route_name,distance_m,duration_sec,duration_min,avg_speed_kmh,hour,day_of_week,month,year,is_weekend
2025-03-26,2025-03-26 20:00:00,Ala_Too_Sq-Asanbai,7956,1255.19,20.92,22.82,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2842.32,47.37,16.62,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,Cosmopark-Vostok_5,6463,980.21,16.34,23.74,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,PVT-Globus,9234,1491.34,24.86,22.29,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,Dzhal-Osh_Bazar,6848,1036.55,17.28,23.78,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,Dordoi-Togolok_Moldo,11543,2182.07,36.37,19.04,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,Tunguch-Philharmonia,10660,1703.8,28.4,22.52,20,2,3,2025,False
2025-03-26,2025-03-26 20:00:00,Vefa-Ortosay,8912,1676.71,27.95,19.13,20,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,12_mkr-TSUM,8450,1287.88,21.46,23.62,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Ala_Too_Sq-Asanbai,7956,1074.74,17.91,26.65,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Ak_Orgo-Hyatt_Regency,13119,2141.13,35.69,22.06,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Cosmopark-Vostok_5,6463,856.45,14.27,27.17,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,PVT-Globus,9234,1188.33,19.81,27.97,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Yuzhnye_Vorota-Dordoi,12761,2167.05,36.12,21.2,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Dzhal-Osh_Bazar,6848,867.46,14.46,28.42,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Dordoi-Togolok_Moldo,11543,2249.05,37.48,18.48,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Tunguch-Philharmonia,10660,1616.69,26.94,23.74,22,2,3,2025,False
2025-03-26,2025-03-26 22:00:00,Vefa-Ortosay,8912,1249.79,20.83,25.67,22,2,3,2025,False
2025-03-28,2025-03-28 00:00:00,12_mkr-TSUM,8450,920.97,15.35,33.03,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Ala_Too_Sq-Asanbai,7956,811.86,13.53,35.28,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Ak_Orgo-Hyatt_Regency,13119,1602.07,26.7,29.48,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Cosmopark-Vostok_5,6463,603.29,10.05,38.57,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,PVT-Globus,9234,1062.69,17.71,31.28,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1895.44,31.59,24.24,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Dzhal-Osh_Bazar,6848,684.12,11.4,36.04,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Dordoi-Togolok_Moldo,11543,1412.38,23.54,29.42,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Tunguch-Philharmonia,10660,1055.29,17.59,36.37,0,4,3,2025,False
2025-03-28,2025-03-28 00:00:00,Vefa-Ortosay,8912,844.07,14.07,38.01,0,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,12_mkr-TSUM,8450,866.5,14.44,35.11,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,Ak_Orgo-Hyatt_Regency,13119,1714.97,28.58,27.54,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,Cosmopark-Vostok_5,6463,582.63,9.71,39.93,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,PVT-Globus,9234,1059.48,17.66,31.38,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,Yuzhnye_Vorota-Dordoi,12761,1678.02,27.97,27.38,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,Dordoi-Togolok_Moldo,11543,1497.5,24.96,27.75,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,Tunguch-Philharmonia,10660,1002.72,16.71,38.27,2,4,3,2025,False
2025-03-28,2025-03-28 02:00:00,Vefa-Ortosay,8912,978.53,16.31,32.79,2,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,12_mkr-TSUM,8450,912.18,15.2,33.35,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,Ala_Too_Sq-Asanbai,7956,820.27,13.67,34.92,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,Cosmopark-Vostok_5,6463,570.96,9.52,40.75,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,PVT-Globus,9234,946.96,15.78,35.1,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,Yuzhnye_Vorota-Dordoi,12761,1768.23,29.47,25.98,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,Dzhal-Osh_Bazar,6848,707.76,11.8,34.83,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,Tunguch-Philharmonia,10660,1066.85,17.78,35.97,4,4,3,2025,False
2025-03-28,2025-03-28 04:00:00,Vefa-Ortosay,8912,844.48,14.07,37.99,4,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,12_mkr-TSUM,8450,821.99,13.7,37.01,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Ala_Too_Sq-Asanbai,7956,953.85,15.9,30.03,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Ak_Orgo-Hyatt_Regency,13119,1634.43,27.24,28.9,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Cosmopark-Vostok_5,6463,561.09,9.35,41.47,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Yuzhnye_Vorota-Dordoi,12761,1908.83,31.81,24.07,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Dzhal-Osh_Bazar,6848,659.68,10.99,37.37,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Dordoi-Togolok_Moldo,11543,1683.48,28.06,24.68,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Tunguch-Philharmonia,10660,1273.71,21.23,30.13,6,4,3,2025,False
2025-03-28,2025-03-28 06:00:00,Vefa-Ortosay,8912,867.35,14.46,36.99,6,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,12_mkr-TSUM,8450,1984.97,33.08,15.33,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Ala_Too_Sq-Asanbai,7956,1740.82,29.01,16.45,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Ak_Orgo-Hyatt_Regency,13119,4153.19,69.22,11.37,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Cosmopark-Vostok_5,6463,1224.42,20.41,19.0,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,PVT-Globus,9234,2030.68,33.84,16.37,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Yuzhnye_Vorota-Dordoi,12761,3380.45,56.34,13.59,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Dzhal-Osh_Bazar,6848,1676.79,27.95,14.7,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Dordoi-Togolok_Moldo,11543,3516.3,58.61,11.82,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Tunguch-Philharmonia,10660,2715.28,45.25,14.13,8,4,3,2025,False
2025-03-28,2025-03-28 08:00:00,Vefa-Ortosay,8912,1914.43,31.91,16.76,8,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,12_mkr-TSUM,8450,1307.39,21.79,23.27,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Ala_Too_Sq-Asanbai,7956,1235.06,20.58,23.19,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Ak_Orgo-Hyatt_Regency,13119,2549.55,42.49,18.52,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Cosmopark-Vostok_5,6463,987.23,16.45,23.57,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,PVT-Globus,9234,1619.98,27.0,20.52,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Dzhal-Osh_Bazar,6848,1075.05,17.92,22.93,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Dordoi-Togolok_Moldo,11543,2176.57,36.28,19.09,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Tunguch-Philharmonia,10660,2019.01,33.65,19.01,10,4,3,2025,False
2025-03-28,2025-03-28 10:00:00,Vefa-Ortosay,8912,1485.19,24.75,21.6,10,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,12_mkr-TSUM,8450,1102.24,18.37,27.6,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Ala_Too_Sq-Asanbai,7956,1103.25,18.39,25.96,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Ak_Orgo-Hyatt_Regency,13119,2091.52,34.86,22.58,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Cosmopark-Vostok_5,6463,817.74,13.63,28.45,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,PVT-Globus,9234,1425.34,23.76,23.32,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Yuzhnye_Vorota-Dordoi,12761,2337.96,38.97,19.65,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Dzhal-Osh_Bazar,6848,1021.55,17.03,24.13,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Dordoi-Togolok_Moldo,11543,2204.03,36.73,18.85,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Tunguch-Philharmonia,10660,1637.96,27.3,23.43,12,4,3,2025,False
2025-03-28,2025-03-28 12:00:00,Vefa-Ortosay,8912,1173.6,19.56,27.34,12,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Ak_Orgo-Hyatt_Regency,13119,2333.66,38.89,20.24,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Cosmopark-Vostok_5,6463,839.04,13.98,27.73,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,PVT-Globus,9234,1414.15,23.57,23.51,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Yuzhnye_Vorota-Dordoi,12761,2336.16,38.94,19.66,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Dzhal-Osh_Bazar,6848,889.16,14.82,27.73,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Dordoi-Togolok_Moldo,11543,1926.44,32.11,21.57,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Tunguch-Philharmonia,10660,1603.07,26.72,23.94,14,4,3,2025,False
2025-03-28,2025-03-28 14:00:00,Vefa-Ortosay,8912,1308.61,21.81,24.52,14,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,12_mkr-TSUM,8450,1378.74,22.98,22.06,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Ala_Too_Sq-Asanbai,7956,1371.08,22.85,20.89,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Ak_Orgo-Hyatt_Regency,13119,2522.06,42.03,18.73,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Cosmopark-Vostok_5,6463,979.96,16.33,23.74,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,PVT-Globus,9234,1450.63,24.18,22.92,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Yuzhnye_Vorota-Dordoi,12761,2450.32,40.84,18.75,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Dzhal-Osh_Bazar,6848,1036.53,17.28,23.78,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Dordoi-Togolok_Moldo,11543,2232.03,37.2,18.62,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Tunguch-Philharmonia,10660,1625.12,27.09,23.61,16,4,3,2025,False
2025-03-28,2025-03-28 16:00:00,Vefa-Ortosay,8912,1678.87,27.98,19.11,16,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,12_mkr-TSUM,8450,1875.69,31.26,16.22,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Ak_Orgo-Hyatt_Regency,13119,3600.57,60.01,13.12,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Cosmopark-Vostok_5,6463,1126.05,18.77,20.66,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,PVT-Globus,9234,2328.49,38.81,14.28,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3881.17,64.69,11.84,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Dzhal-Osh_Bazar,6848,1381.11,23.02,17.85,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Dordoi-Togolok_Moldo,11543,2995.27,49.92,13.87,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Tunguch-Philharmonia,10660,2677.74,44.63,14.33,18,4,3,2025,False
2025-03-28,2025-03-28 18:00:00,Vefa-Ortosay,8912,1819.46,30.32,17.63,18,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,12_mkr-TSUM,8450,1542.28,25.7,19.72,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Ala_Too_Sq-Asanbai,7956,1402.41,23.37,20.42,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2734.44,45.57,17.27,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Cosmopark-Vostok_5,6463,937.46,15.62,24.82,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,PVT-Globus,9234,1540.23,25.67,21.58,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2569.32,42.82,17.88,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Dzhal-Osh_Bazar,6848,1153.78,19.23,21.37,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Tunguch-Philharmonia,10660,1756.84,29.28,21.84,20,4,3,2025,False
2025-03-28,2025-03-28 20:00:00,Vefa-Ortosay,8912,1341.57,22.36,23.91,20,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,12_mkr-TSUM,8450,1092.74,18.21,27.84,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,Ala_Too_Sq-Asanbai,7956,1060.62,17.68,27.0,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,Cosmopark-Vostok_5,6463,698.86,11.65,33.29,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,PVT-Globus,9234,1413.32,23.56,23.52,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,Yuzhnye_Vorota-Dordoi,12761,1999.81,33.33,22.97,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,Dzhal-Osh_Bazar,6848,965.51,16.09,25.53,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,Tunguch-Philharmonia,10660,1426.16,23.77,26.91,22,4,3,2025,False
2025-03-28,2025-03-28 22:00:00,Vefa-Ortosay,8912,1161.86,19.36,27.61,22,4,3,2025,False
2025-03-30,2025-03-30 00:00:00,12_mkr-TSUM,8450,852.73,14.21,35.67,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Ala_Too_Sq-Asanbai,7956,754.61,12.58,37.96,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Ak_Orgo-Hyatt_Regency,13119,1477.57,24.63,31.96,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Cosmopark-Vostok_5,6463,517.04,8.62,45.0,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,PVT-Globus,9234,829.53,13.83,40.07,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1518.38,25.31,30.26,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Dzhal-Osh_Bazar,6848,608.26,10.14,40.53,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Dordoi-Togolok_Moldo,11543,1577.77,26.3,26.34,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Tunguch-Philharmonia,10660,1127.9,18.8,34.02,0,6,3,2025,True
2025-03-30,2025-03-30 00:00:00,Vefa-Ortosay,8912,825.34,13.76,38.87,0,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,12_mkr-TSUM,8450,737.38,12.29,41.25,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Ala_Too_Sq-Asanbai,7956,800.03,13.33,35.8,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Ak_Orgo-Hyatt_Regency,13119,1653.35,27.56,28.57,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Cosmopark-Vostok_5,6463,517.04,8.62,45.0,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,PVT-Globus,9234,957.14,15.95,34.73,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Yuzhnye_Vorota-Dordoi,12761,1566.59,26.11,29.32,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Dzhal-Osh_Bazar,6848,650.73,10.85,37.89,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Dordoi-Togolok_Moldo,11543,1558.44,25.97,26.66,4,6,3,2025,True
2025-03-30,2025-03-30 04:00:00,Tunguch-Philharmonia,10660,936.04,15.6,41.0,4,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,12_mkr-TSUM,8450,924.59,15.41,32.9,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Ala_Too_Sq-Asanbai,7956,817.49,13.62,35.04,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Ak_Orgo-Hyatt_Regency,13119,1645.25,27.42,28.71,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Cosmopark-Vostok_5,6463,531.39,8.86,43.78,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,PVT-Globus,9234,930.2,15.5,35.74,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Yuzhnye_Vorota-Dordoi,12761,1700.05,28.33,27.02,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Dzhal-Osh_Bazar,6848,633.22,10.55,38.93,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Dordoi-Togolok_Moldo,11543,1590.43,26.51,26.13,6,6,3,2025,True
2025-03-30,2025-03-30 06:00:00,Vefa-Ortosay,8912,789.13,13.15,40.66,6,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,12_mkr-TSUM,8450,1278.46,21.31,23.79,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Ala_Too_Sq-Asanbai,7956,1143.13,19.05,25.06,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Ak_Orgo-Hyatt_Regency,13119,2570.77,42.85,18.37,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Cosmopark-Vostok_5,6463,825.84,13.76,28.17,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,PVT-Globus,9234,1352.0,22.53,24.59,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Dzhal-Osh_Bazar,6848,1003.39,16.72,24.57,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Dordoi-Togolok_Moldo,11543,2304.87,38.41,18.03,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Tunguch-Philharmonia,10660,1631.07,27.18,23.53,10,6,3,2025,True
2025-03-30,2025-03-30 10:00:00,Vefa-Ortosay,8912,1358.59,22.64,23.62,10,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,12_mkr-TSUM,8450,1197.47,19.96,25.4,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Ala_Too_Sq-Asanbai,7956,944.34,15.74,30.33,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Ak_Orgo-Hyatt_Regency,13119,1999.42,33.32,23.62,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Cosmopark-Vostok_5,6463,780.43,13.01,29.81,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,PVT-Globus,9234,1111.39,18.52,29.91,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Yuzhnye_Vorota-Dordoi,12761,1962.69,32.71,23.41,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Dzhal-Osh_Bazar,6848,979.91,16.33,25.16,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Dordoi-Togolok_Moldo,11543,1791.51,29.86,23.2,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Tunguch-Philharmonia,10660,1262.55,21.04,30.4,12,6,3,2025,True
2025-03-30,2025-03-30 12:00:00,Vefa-Ortosay,8912,1177.58,19.63,27.25,12,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,12_mkr-TSUM,8450,978.02,16.3,31.1,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Ala_Too_Sq-Asanbai,7956,989.75,16.5,28.94,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Ak_Orgo-Hyatt_Regency,13119,1932.69,32.21,24.44,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Cosmopark-Vostok_5,6463,663.74,11.06,35.05,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,PVT-Globus,9234,1105.23,18.42,30.08,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Yuzhnye_Vorota-Dordoi,12761,1948.13,32.47,23.58,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Dzhal-Osh_Bazar,6848,929.96,15.5,26.51,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Tunguch-Philharmonia,10660,1277.61,21.29,30.04,14,6,3,2025,True
2025-03-30,2025-03-30 14:00:00,Vefa-Ortosay,8912,1214.34,20.24,26.42,14,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,12_mkr-TSUM,8450,1232.51,20.54,24.68,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Ala_Too_Sq-Asanbai,7956,1347.02,22.45,21.26,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Ak_Orgo-Hyatt_Regency,13119,2694.13,44.9,17.53,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Cosmopark-Vostok_5,6463,913.32,15.22,25.48,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,PVT-Globus,9234,1386.88,23.11,23.97,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Yuzhnye_Vorota-Dordoi,12761,2654.9,44.25,17.3,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Dzhal-Osh_Bazar,6848,1013.78,16.9,24.32,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Dordoi-Togolok_Moldo,11543,2065.99,34.43,20.11,16,6,3,2025,True
2025-03-30,2025-03-30 16:00:00,Tunguch-Philharmonia,10660,1780.25,29.67,21.56,16,6,3,2025,True
2025-03-30,2025-03-30 18:00:00,12_mkr-TSUM,8450,1612.95,26.88,18.86,18,6,3,2025,True
2025-03-30,2025-03-30 18:00:00,Ala_Too_Sq-Asanbai,7956,1534.89,25.58,18.66,18,6,3,2025,True
2025-03-30,2025-03-30 18:00:00,PVT-Globus,9234,1726.07,28.77,19.26,18,6,3,2025,True
2025-03-30,2025-03-30 18:00:00,Yuzhnye_Vorota-Dordoi,12761,3181.85,53.03,14.44,18,6,3,2025,True
2025-03-30,2025-03-30 18:00:00,Dordoi-Togolok_Moldo,11543,2820.68,47.01,14.73,18,6,3,2025,True
2025-03-30,2025-03-30 18:00:00,Tunguch-Philharmonia,10660,1978.59,32.98,19.4,18,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,12_mkr-TSUM,8450,1427.75,23.8,21.31,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Ala_Too_Sq-Asanbai,7956,1166.36,19.44,24.56,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Ak_Orgo-Hyatt_Regency,13119,2690.66,44.84,17.55,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Cosmopark-Vostok_5,6463,865.12,14.42,26.89,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,PVT-Globus,9234,1455.3,24.25,22.84,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Yuzhnye_Vorota-Dordoi,12761,2376.64,39.61,19.33,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Dzhal-Osh_Bazar,6848,1157.13,19.29,21.31,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Dordoi-Togolok_Moldo,11543,2022.56,33.71,20.55,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Tunguch-Philharmonia,10660,1666.9,27.78,23.02,20,6,3,2025,True
2025-03-30,2025-03-30 20:00:00,Vefa-Ortosay,8912,1561.24,26.02,20.55,20,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,12_mkr-TSUM,8450,1033.06,17.22,29.45,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Ala_Too_Sq-Asanbai,7956,972.97,16.22,29.44,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Ak_Orgo-Hyatt_Regency,13119,2231.46,37.19,21.16,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Cosmopark-Vostok_5,6463,748.37,12.47,31.09,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,PVT-Globus,9234,1231.97,20.53,26.98,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Yuzhnye_Vorota-Dordoi,12761,2168.9,36.15,21.18,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Dzhal-Osh_Bazar,6848,977.49,16.29,25.22,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Dordoi-Togolok_Moldo,11543,1956.83,32.61,21.24,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Tunguch-Philharmonia,10660,1560.59,26.01,24.59,22,6,3,2025,True
2025-03-30,2025-03-30 22:00:00,Vefa-Ortosay,8912,1128.69,18.81,28.43,22,6,3,2025,True
2025-03-31,2025-03-31 00:00:00,12_mkr-TSUM,8450,996.91,16.62,30.51,0,0,3,2025,False
2025-03-31,2025-03-31 00:00:00,Ala_Too_Sq-Asanbai,7956,906.3,15.1,31.6,0,0,3,2025,False
2025-03-31,2025-03-31 00:00:00,Cosmopark-Vostok_5,6463,609.54,10.16,38.17,0,0,3,2025,False
2025-03-31,2025-03-31 00:00:00,PVT-Globus,9234,867.35,14.46,38.33,0,0,3,2025,False
2025-03-31,2025-03-31 00:00:00,Yuzhnye_Vorota-Dordoi,12761,1640.33,27.34,28.01,0,0,3,2025,False
2025-03-31,2025-03-31 00:00:00,Dordoi-Togolok_Moldo,11543,1602.71,26.71,25.93,0,0,3,2025,False
2025-03-31,2025-03-31 00:00:00,Tunguch-Philharmonia,10660,1249.49,20.82,30.71,0,0,3,2025,False
2025-03-31,2025-03-31 02:00:00,12_mkr-TSUM,8450,854.65,14.24,35.59,2,0,3,2025,False
2025-03-31,2025-03-31 02:00:00,Ala_Too_Sq-Asanbai,7956,752.45,12.54,38.06,2,0,3,2025,False
2025-03-31,2025-03-31 02:00:00,Cosmopark-Vostok_5,6463,597.72,9.96,38.93,2,0,3,2025,False
2025-03-31,2025-03-31 02:00:00,Dzhal-Osh_Bazar,6848,719.17,11.99,34.28,2,0,3,2025,False
